Hubald model simulation data
""
starting_time = Wed Sep 20 19:20:09 2023
finishing_time = Thu Sep 21 01:54:51 2023
elapsed_time = 23681.85666322708 s
starting_sats = 10000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 200
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
936.0;0.0;nan;38972.0;32622.0;6350.0;112150000.0;148600.0
939.0;0.0;nan;39045.0;32697.0;6348.0;112200000.0;148800.0
942.0;0.0;nan;39199.0;32850.0;6349.0;112350000.0;149400.0
945.0;0.0;nan;39365.0;33017.0;6348.0;112400000.0;149600.0
948.0;0.0;nan;39529.0;33180.0;6349.0;112450000.0;149800.0
951.0;0.0;nan;39706.0;33362.0;6344.0;112550000.0;150200.0
954.0;0.0;nan;39722.0;33381.0;6341.0;112700000.0;150800.0
957.0;0.0;nan;39774.0;33432.0;6342.0;112750000.0;151000.0
960.0;0.0;nan;39870.0;33533.0;6337.0;112850000.0;151400.0
963.0;0.0;nan;40016.0;33681.0;6335.0;112950000.0;151800.0
966.0;0.0;nan;40175.0;33842.0;6333.0;113050000.0;152200.0
969.0;0.0;nan;40217.0;33882.0;6335.0;113100000.0;152400.0
972.0;0.0;nan;40333.0;33998.0;6335.0;113150000.0;152600.0
975.0;0.0;nan;40358.0;34023.0;6335.0;113200000.0;152800.0
978.0;0.0;nan;40359.0;34022.0;6337.0;113300000.0;153200.0
981.0;0.0;nan;40467.0;34129.0;6338.0;113450000.0;153800.0
984.0;0.0;nan;40483.0;34144.0;6339.0;113500000.0;154000.0
987.0;0.0;nan;40619.0;34280.0;6339.0;113550000.0;154200.0
990.0;0.0;nan;40813.0;34474.0;6339.0;113600000.0;154400.0
993.0;0.0;nan;41002.0;34664.0;6338.0;113700000.0;154800.0
996.0;0.0;nan;41106.0;34771.0;6335.0;113750000.0;155000.0
999.0;0.0;nan;41228.0;34895.0;6333.0;113750000.0;155000.0
1002.0;0.0;nan;41308.0;34972.0;6336.0;113950000.0;155800.0
1005.0;1.0;nan;41402.0;35069.0;6333.0;114050000.0;156200.0
1008.0;0.0;nan;41512.0;35180.0;6332.0;114100000.0;156400.0
1011.0;0.0;nan;41507.0;35178.0;6329.0;114300000.0;157200.0
1014.0;0.0;nan;41669.0;35341.0;6328.0;114450000.0;157800.0
1017.0;0.0;nan;41850.0;35522.0;6328.0;114500000.0;158000.0
1020.0;0.0;nan;41884.0;35556.0;6328.0;114650000.0;158600.0
1023.0;0.0;nan;42050.0;35724.0;6326.0;114750000.0;159000.0
1026.0;0.0;nan;42196.0;35872.0;6324.0;115000000.0;160000.0
1029.0;0.0;nan;42323.0;35998.0;6325.0;115200000.0;160800.0
1032.0;0.0;nan;42370.0;36047.0;6323.0;115400000.0;161600.0
1035.0;0.0;nan;42438.0;36113.0;6325.0;115500000.0;162000.0
