Hubald model simulation data
""
starting_time = Fri Sep 22 21:56:48 2023
finishing_time = Sat Sep 23 07:49:17 2023
elapsed_time = 35549.122505903244 s
starting_sats = 40000
sigma = 2000
active_percentage = 0.3
aLimits = [6570000, 8370000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 5

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments
573.0;0.0;62.0;48773.0;21345.0;27428.0;113300000.0;153200.0
576.0;0.0;62.0;48786.0;21363.0;27423.0;113350000.0;153400.0
579.0;0.0;62.0;48857.0;21436.0;27421.0;113450000.0;153800.0
582.0;0.0;62.0;48896.0;21479.0;27417.0;113500000.0;154000.0
585.0;0.0;62.0;48982.0;21569.0;27413.0;113600000.0;154400.0
588.0;0.0;62.0;49066.0;21655.0;27411.0;113600000.0;154400.0
591.0;0.0;62.0;49153.0;21743.0;27410.0;113600000.0;154400.0
594.0;0.0;62.0;49207.0;21801.0;27406.0;113650000.0;154600.0
597.0;0.0;62.0;49274.0;21871.0;27403.0;113800000.0;155200.0
600.0;0.0;62.0;49280.0;21879.0;27401.0;113850000.0;155400.0
603.0;0.0;62.0;49323.0;21925.0;27398.0;113900000.0;155600.0
606.0;0.0;62.0;49336.0;21941.0;27395.0;114100000.0;156400.0
609.0;0.0;62.0;49379.0;21985.0;27394.0;114250000.0;157000.0
612.0;0.0;62.0;49385.0;21992.0;27393.0;114400000.0;157600.0
615.0;0.0;62.0;49477.0;22084.0;27393.0;114500000.0;158000.0
618.0;0.0;62.0;49566.0;22175.0;27391.0;114550000.0;158200.0
621.0;0.0;62.0;49619.0;22230.0;27389.0;114700000.0;158800.0
624.0;0.0;62.0;49629.0;22245.0;27384.0;114850000.0;159400.0
627.0;0.0;62.0;49669.0;22284.0;27385.0;114850000.0;159400.0
630.0;0.0;62.0;49757.0;22375.0;27382.0;114900000.0;159600.0
633.0;0.0;62.0;49811.0;22427.0;27384.0;115000000.0;160000.0
636.0;1.0;63.0;49851.0;22471.0;27380.0;115250000.0;161000.0
639.0;1.0;64.0;49860.0;22481.0;27379.0;115300000.0;161200.0
642.0;0.0;64.0;49871.0;22495.0;27376.0;115300000.0;161200.0
645.0;0.0;64.0;49908.0;22532.0;27376.0;115400000.0;161600.0
648.0;0.0;64.0;49970.0;22599.0;27371.0;115550000.0;162200.0
651.0;0.0;64.0;50039.0;22668.0;27371.0;115600000.0;162400.0
654.0;0.0;64.0;50053.0;22686.0;27367.0;115800000.0;163200.0
657.0;0.0;64.0;50068.0;22705.0;27363.0;116050000.0;164200.0
660.0;0.0;64.0;50151.0;22793.0;27358.0;116200000.0;164800.0
663.0;0.0;64.0;50239.0;22883.0;27356.0;116350000.0;165400.0
666.0;0.0;64.0;50290.0;22936.0;27354.0;116450000.0;165800.0
669.0;0.0;64.0;50337.0;22985.0;27352.0;116450000.0;165800.0
672.0;0.0;64.0;50369.0;23020.0;27349.0;116500000.0;166000.0
675.0;0.0;64.0;50438.0;23090.0;27348.0;116550000.0;166200.0
678.0;0.0;64.0;50480.0;23134.0;27346.0;116700000.0;166800.0
681.0;0.0;64.0;50480.0;23134.0;27346.0;116750000.0;167000.0
