Hubald model simulation data
""
starting_time = Sat Mar  9 21:07:48 2024
finishing_time = Sun Mar 10 01:52:12 2024
elapsed_time = 17064.63496375084 s
matrix_mode = import
launch_mode = njit
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0002
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
483.0;0.0;56.0;62792.0;26787.0;36005.0;108712000.0;293600.0;1.0;11.0;49.17013931274414
486.0;0.0;56.0;62866.0;26857.0;36009.0;108811000.0;295800.0;2.0;11.0;49.13655114173889
489.0;0.0;56.0;62940.0;26926.0;36014.0;108910000.0;298000.0;1.0;11.0;49.18272399902344
492.0;1.0;56.0;63013.0;26990.0;36023.0;109018000.0;300400.0;2.0;10.0;49.29967212677002
495.0;0.0;57.0;63086.0;27062.0;36024.0;109126000.0;302800.0;1.0;12.0;49.438549280166626
498.0;0.0;57.0;63164.0;27135.0;36029.0;109189000.0;304200.0;1.0;7.0;49.61230111122131
501.0;0.0;57.0;63240.0;27208.0;36032.0;109270000.0;306000.0;2.0;9.0;49.420249223709106
504.0;0.0;57.0;63316.0;27279.0;36037.0;109351000.0;307800.0;2.0;9.0;49.1674530506134
507.0;0.0;57.0;63390.0;27344.0;36046.0;109450000.0;310000.0;3.0;11.0;49.28928899765015
510.0;0.0;57.0;63462.0;27404.0;36058.0;109567000.0;312600.0;2.0;13.0;49.28099989891052
513.0;0.0;57.0;63537.0;27479.0;36058.0;109657000.0;314600.0;1.0;10.0;49.400519371032715
516.0;0.0;57.0;63614.0;27550.0;36064.0;109729000.0;316200.0;5.0;8.0;49.753515005111694
519.0;0.0;57.0;63687.0;27613.0;36074.0;109837000.0;318600.0;4.0;12.0;49.69346785545349
522.0;0.0;57.0;63759.0;27678.0;36081.0;109954000.0;321200.0;2.0;13.0;49.48809194564819
525.0;0.0;57.0;63832.0;27743.0;36089.0;110062000.0;323600.0;2.0;12.0;49.58172416687012
528.0;0.0;57.0;63907.0;27816.0;36091.0;110152000.0;325600.0;4.0;10.0;49.59666204452515
531.0;0.0;57.0;63981.0;27883.0;36098.0;110251000.0;327800.0;2.0;11.0;49.3402361869812
534.0;0.0;57.0;64053.0;27945.0;36108.0;110368000.0;330400.0;1.0;13.0;49.676598072052
