Hubald model simulation data
""
starting_time = Tue Feb 13 14:07:42 2024
finishing_time = Tue Feb 13 23:00:54 2024
elapsed_time = 31991.887705802917 s
distance_mode = standard
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0004
active_percentage = 0.8
aLimits = [6570000, 8370000]
small_fragments = 1000000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 100
deorbits_per_timestep = 10

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
495.0;0.0;69.0;61746.0;26595.0;35151.0;1144550000.0;678200.0;29.0;40.0
498.0;0.0;69.0;61795.0;26648.0;35147.0;1146550000.0;686200.0;30.0;40.0
501.0;0.0;69.0;61839.0;26698.0;35141.0;1148800000.0;695200.0;33.0;45.0
504.0;0.0;69.0;61885.0;26739.0;35146.0;1150950000.0;703800.0;39.0;43.0
507.0;0.0;69.0;61919.0;26779.0;35140.0;1153700000.0;714800.0;33.0;55.0
510.0;0.0;69.0;61954.0;26831.0;35123.0;1156400000.0;725600.0;27.0;54.0
513.0;0.0;69.0;61993.0;26879.0;35114.0;1158900000.0;735600.0;33.0;50.0
516.0;0.0;69.0;62043.0;26917.0;35126.0;1160850000.0;743400.0;42.0;39.0
519.0;0.0;69.0;62073.0;26952.0;35121.0;1163800000.0;755200.0;39.0;59.0
522.0;0.0;69.0;62119.0;27006.0;35113.0;1165950000.0;763800.0;26.0;43.0
525.0;0.0;69.0;62166.0;27053.0;35113.0;1168050000.0;772200.0;31.0;42.0
528.0;0.0;69.0;62211.0;27106.0;35105.0;1170250000.0;781000.0;33.0;44.0
531.0;0.0;69.0;62258.0;27142.0;35116.0;1172350000.0;789400.0;40.0;42.0
534.0;0.0;69.0;62299.0;27188.0;35111.0;1174750000.0;799000.0;32.0;48.0
537.0;1.0;70.0;62331.0;27241.0;35090.0;1177500000.0;810000.0;27.0;55.0
540.0;0.0;70.0;62381.0;27292.0;35089.0;1179450000.0;817800.0;34.0;39.0
543.0;1.0;71.0;62422.0;27345.0;35077.0;1181750000.0;827000.0;25.0;46.0
546.0;0.0;71.0;62459.0;27400.0;35059.0;1184350000.0;837400.0;27.0;52.0
549.0;0.0;71.0;62486.0;27443.0;35043.0;1187450000.0;849800.0;26.0;62.0
552.0;0.0;71.0;62510.0;27488.0;35022.0;1190700000.0;862800.0;31.0;65.0
555.0;0.0;71.0;62551.0;27535.0;35016.0;1193100000.0;872400.0;32.0;48.0
558.0;0.0;71.0;62584.0;27575.0;35009.0;1195900000.0;883600.0;35.0;56.0
561.0;0.0;71.0;62611.0;27606.0;35005.0;1199000000.0;896000.0;38.0;62.0
564.0;0.0;71.0;62636.0;27641.0;34995.0;1202200000.0;908800.0;36.0;64.0
567.0;0.0;71.0;62668.0;27680.0;34988.0;1205050000.0;920200.0;31.0;57.0
570.0;0.0;71.0;62708.0;27729.0;34979.0;1207500000.0;930000.0;30.0;49.0
573.0;0.0;71.0;62738.0;27762.0;34976.0;1210450000.0;941800.0;37.0;59.0
576.0;0.0;71.0;62762.0;27800.0;34962.0;1213700000.0;954800.0;36.0;65.0
