Hubald model simulation data
""
starting_time = Tue Apr  2 10:25:52 2024
finishing_time = Tue Apr  2 17:00:12 2024
elapsed_time = 23659.036067008972 s
matrix_mode = import
launch_mode = njit
launch_function = constant
launch_stop = 1
exp_rate = 0.003
accuracy = 20
prob_thresh = 10**(-15)
starting_sats = 50000
sigma = 2000
fragment_collision_prob = 0.0005
active_percentage = 0.8
aLimits = [200000, 2000000]
small_fragments = 100000000
large_fragments = 100000
timestep = 3
tmax = 1200
starts_per_timestep = 500
deorbits_per_timestep = 50
num_workers = 12

Time;Collisions per iteration;Total collisions;Total satellites;Active satellites;Passive satellites;Small fragments;Large fragments;Small fragment collisions;Large fragment collisions
618.0;0.0;57.0;56894.0;32686.0;24208.0;297361000.0;4485800.0;12.0;339.0;24.234739780426025
621.0;0.0;57.0;56530.0;32494.0;24036.0;300187000.0;4548600.0;15.0;314.0;24.313370943069458
624.0;0.0;57.0;56159.0;32283.0;23876.0;303076000.0;4612800.0;12.0;321.0;24.29914093017578
627.0;0.0;57.0;55750.0;32068.0;23682.0;306307000.0;4684600.0;17.0;359.0;24.309558868408203
630.0;0.0;57.0;55391.0;31864.0;23527.0;309088000.0;4746400.0;16.0;309.0;24.353214025497437
633.0;0.0;57.0;55011.0;31655.0;23356.0;312058000.0;4812400.0;13.0;330.0;24.379204750061035
636.0;0.0;57.0;54615.0;31457.0;23158.0;315172000.0;4881600.0;11.0;346.0;24.244261026382446
639.0;0.0;57.0;54215.0;31238.0;22977.0;318322000.0;4951600.0;10.0;350.0;24.24478793144226
642.0;0.0;57.0;53811.0;31013.0;22798.0;321508000.0;5022400.0;13.0;354.0;24.396740913391113
645.0;0.0;57.0;53449.0;30800.0;22649.0;324316000.0;5084800.0;17.0;312.0;24.33431911468506
648.0;0.0;57.0;53064.0;30606.0;22458.0;327331000.0;5151800.0;13.0;335.0;24.268919944763184
651.0;0.0;57.0;52661.0;30394.0;22267.0;330508000.0;5222400.0;13.0;353.0;24.356297969818115
654.0;0.0;57.0;52258.0;30187.0;22071.0;333685000.0;5293000.0;12.0;353.0;24.649531841278076
657.0;0.0;57.0;51855.0;29973.0;21882.0;336862000.0;5363600.0;11.0;353.0;24.18073797225952
660.0;0.0;57.0;51465.0;29760.0;21705.0;339922000.0;5431600.0;13.0;340.0;24.202865839004517
663.0;0.0;57.0;51045.0;29526.0;21519.0;343252000.0;5505600.0;6.0;370.0;24.177772998809814
666.0;0.0;57.0;50654.0;29315.0;21339.0;346321000.0;5573800.0;17.0;341.0;24.15399718284607
669.0;0.0;57.0;50240.0;29110.0;21130.0;349597000.0;5646600.0;11.0;364.0;24.16465926170349
672.0;0.0;57.0;49822.0;28881.0;20941.0;352909000.0;5720200.0;9.0;368.0;24.096034049987793
